u,v,key,geometry,SU_foot,SU_highway,SU_ALLEY,SU_lit,SU_maxspeed,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_road_condition,SU_FROM_IMAGES_has_traffic_light,SU_FROM_IMAGES_has_crosswalk,MU_traffic_volume,MU_traffic_speed,MU_accident_risk,MU_safety_of_crossings,SU_FROM_IMAGES_sidewalk_ratio_binned,SU_FROM_IMAGES_greenery_ratio_binned,SU_FROM_IMAGES_obstruction_density_binned,MU_convenience_binned,MU_attractiveness_binned,MU_safety_of_sidewalks_binned,cluster
8374294921,9813577881,0,"LINESTRING (121.03333282470703 14.581448554992676, 121.03382110595703 14.58094310760498)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0,2,2,1,2,4,8
8374294921,7185202504,0,"LINESTRING (121.033203125 14.581583023071289, 121.03333282470703 14.581448554992676)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
6432403810,9813577881,0,"LINESTRING (121.03392028808594 14.581034660339355, 121.03382110595703 14.58094310760498)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0,2,3,1,2,2,12
6432403810,9136959873,0,"LINESTRING (121.03429412841797 14.580638885498047, 121.03392028808594 14.581034660339355)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6432403810,321738185,0,"LINESTRING (121.03394317626953 14.581056594848633, 121.03392028808594 14.581034660339355)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0,2,2,1,2,2,12
1278914916,7185447804,0,"LINESTRING (121.03640747070312 14.576529502868652, 121.03628540039062 14.57652759552002)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,1,2,2,1,2,4,8
1278914916,2703613370,0,"LINESTRING (121.03652954101562 14.576546669006348, 121.03640747070312 14.576529502868652)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
7185447804,1467806948,0,"LINESTRING (121.03628540039062 14.57652759552002, 121.03619384765625 14.57653522491455)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7185447804,1278914916,0,"LINESTRING (121.03640747070312 14.576529502868652, 121.03628540039062 14.57652759552002)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,1,2,2,1,2,4,8
1467806948,237042519,0,"LINESTRING (121.03619384765625 14.57653522491455, 121.03610229492188 14.576554298400879)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467806948,7185447804,0,"LINESTRING (121.03628540039062 14.57652759552002, 121.03619384765625 14.57653522491455)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237042518,7185447803,0,"LINESTRING (121.03588104248047 14.576627731323242, 121.03569793701172 14.576738357543945)",0.0,-0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,1,10
237042518,237042519,0,"LINESTRING (121.03610229492188 14.576554298400879, 121.03588104248047 14.576627731323242)",0.0,-0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,0,4
237028045,11696736911,0,"LINESTRING (121.03665924072266 14.575124740600586, 121.03660583496094 14.575113296508789)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237028045,7192156310,0,"LINESTRING (121.03665924072266 14.575124740600586, 121.03681945800781 14.574873924255371)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237028045,11696736910,0,"LINESTRING (121.03659057617188 14.575231552124023, 121.03665924072266 14.575124740600586)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237028045,11696736912,0,"LINESTRING (121.03675079345703 14.575139045715332, 121.03665924072266 14.575124740600586)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696736911,237028047,0,"LINESTRING (121.03660583496094 14.575113296508789, 121.03612518310547 14.575016975402832)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696736911,237028045,0,"LINESTRING (121.03665924072266 14.575124740600586, 121.03660583496094 14.575113296508789)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156310,7192156307,0,"LINESTRING (121.03681945800781 14.574873924255371, 121.03691864013672 14.574721336364746)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156310,237028045,0,"LINESTRING (121.03665924072266 14.575124740600586, 121.03681945800781 14.574873924255371)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696736910,237028045,0,"LINESTRING (121.03659057617188 14.575231552124023, 121.03665924072266 14.575124740600586)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696736910,7188588291,0,"LINESTRING (121.0364990234375 14.575371742248535, 121.03659057617188 14.575231552124023)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237028047,476288624,0,"LINESTRING (121.03612518310547 14.575016975402832, 121.03604888916016 14.575018882751465)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237028047,11696736911,0,"LINESTRING (121.03660583496094 14.575113296508789, 121.03612518310547 14.575016975402832)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
476288624,237028049,0,"LINESTRING (121.03604888916016 14.575018882751465, 121.03595733642578 14.575030326843262)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
476288624,237028047,0,"LINESTRING (121.03612518310547 14.575016975402832, 121.03604888916016 14.575018882751465)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237028049,1467930380,0,"LINESTRING (121.03595733642578 14.575030326843262, 121.03578186035156 14.575115203857422)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237028049,476288624,0,"LINESTRING (121.03604888916016 14.575018882751465, 121.03595733642578 14.575030326843262)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930380,1467930466,0,"LINESTRING (121.03578186035156 14.575115203857422, 121.03562927246094 14.575221061706543)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930380,237028049,0,"LINESTRING (121.03595733642578 14.575030326843262, 121.03578186035156 14.575115203857422)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930466,476288632,0,"LINESTRING (121.03562927246094 14.575221061706543, 121.03553771972656 14.575297355651855)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-0.5,-0.5,0.0,-1.0,1,1,2,1,1,4,11
1467930466,1467930380,0,"LINESTRING (121.03578186035156 14.575115203857422, 121.03562927246094 14.575221061706543)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
476288632,237028051,0,"LINESTRING (121.03553771972656 14.575297355651855, 121.03539276123047 14.575387954711914)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,1,1,2,1,2,4,8
476288632,1467930466,0,"LINESTRING (121.03562927246094 14.575221061706543, 121.03553771972656 14.575297355651855)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-0.5,-0.5,0.0,-1.0,1,1,2,1,1,4,11
237028051,476288643,0,"LINESTRING (121.03539276123047 14.575387954711914, 121.03519439697266 14.575477600097656)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,1,1,2,1,2,4,8
237028051,476288632,0,"LINESTRING (121.03553771972656 14.575297355651855, 121.03539276123047 14.575387954711914)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,1,1,2,1,2,4,8
476288643,237028053,0,"LINESTRING (121.03519439697266 14.575477600097656, 121.03504180908203 14.575504302978516)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0,2,2,1,2,4,8
476288643,237028051,0,"LINESTRING (121.03539276123047 14.575387954711914, 121.03519439697266 14.575477600097656)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,1,1,2,1,2,4,8
6534482775,6534482774,0,"LINESTRING (121.0347671508789 14.576623916625977, 121.03484344482422 14.576681137084961)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534482775,7393892395,0,"LINESTRING (121.0347671508789 14.576623916625977, 121.03486633300781 14.576495170593262)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534482775,25583914,0,"LINESTRING (121.03469848632812 14.576720237731934, 121.0347671508789 14.576623916625977)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
7393892395,1467966544,0,"LINESTRING (121.03486633300781 14.576495170593262, 121.03496551513672 14.576360702514648)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
7393892395,6534482775,0,"LINESTRING (121.0347671508789 14.576623916625977, 121.03486633300781 14.576495170593262)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
7192358724,6534482774,0,"LINESTRING (121.0349349975586 14.576557159423828, 121.03484344482422 14.576681137084961)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
7192358724,1467966556,0,"LINESTRING (121.03504180908203 14.57641315460205, 121.0349349975586 14.576557159423828)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5864943738,6534482780,0,"LINESTRING (121.03623962402344 14.575750350952148, 121.0362777709961 14.575759887695312)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5864943738,1924618401,0,"LINESTRING (121.03618621826172 14.575736999511719, 121.03623962402344 14.575750350952148)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
2064210100,7188588291,0,"LINESTRING (121.03643035888672 14.575480461120605, 121.0364990234375 14.575371742248535)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
2064210100,5864943737,0,"LINESTRING (121.0363540649414 14.575672149658203, 121.03643035888672 14.575480461120605)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7188588291,11696736910,0,"LINESTRING (121.0364990234375 14.575371742248535, 121.03659057617188 14.575231552124023)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7188588291,2064210100,0,"LINESTRING (121.03643035888672 14.575480461120605, 121.0364990234375 14.575371742248535)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156307,237026291,0,"LINESTRING (121.03691864013672 14.574721336364746, 121.03699493408203 14.574631690979004)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-1.0,1,1,2,1,2,4,1
7192156307,7192156310,0,"LINESTRING (121.03681945800781 14.574873924255371, 121.03691864013672 14.574721336364746)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156306,1467930430,0,"LINESTRING (121.03704833984375 14.574593544006348, 121.03710174560547 14.574564933776855)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156306,237026291,0,"LINESTRING (121.03699493408203 14.574631690979004, 121.03704833984375 14.574593544006348)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237028625,5407401823,0,"LINESTRING (121.03897094726562 14.574995040893555, 121.0390396118164 14.574990272521973)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
237028625,237026291,0,"LINESTRING (121.03699493408203 14.574631690979004, 121.03897094726562 14.574995040893555)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,1,2,1,1,4,8
1467930430,7192156311,0,"LINESTRING (121.03710174560547 14.574564933776855, 121.03728485107422 14.57447624206543)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930430,7192156306,0,"LINESTRING (121.03704833984375 14.574593544006348, 121.03710174560547 14.574564933776855)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156311,237026294,0,"LINESTRING (121.03728485107422 14.57447624206543, 121.03749084472656 14.574390411376953)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156311,1467930430,0,"LINESTRING (121.03710174560547 14.574564933776855, 121.03728485107422 14.57447624206543)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237026294,7192156305,0,"LINESTRING (121.03749084472656 14.574390411376953, 121.03756713867188 14.574346542358398)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237026294,7192156311,0,"LINESTRING (121.03728485107422 14.57447624206543, 121.03749084472656 14.574390411376953)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156305,1467930465,0,"LINESTRING (121.03756713867188 14.574346542358398, 121.0376205444336 14.574299812316895)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156305,237026294,0,"LINESTRING (121.03749084472656 14.574390411376953, 121.03756713867188 14.574346542358398)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930465,5407401516,0,"LINESTRING (121.0376205444336 14.574299812316895, 121.0376968383789 14.574235916137695)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,1,0,1,2,4,8
1467930465,7192156305,0,"LINESTRING (121.03756713867188 14.574346542358398, 121.0376205444336 14.574299812316895)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
5602714986,5407401841,0,"LINESTRING (121.04386138916016 14.573939323425293, 121.04378509521484 14.573983192443848)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,1,2,1,2,2,3
5602714986,6534579839,0,"LINESTRING (121.04389190673828 14.573922157287598, 121.04386138916016 14.573939323425293)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5412323828,6534579838,0,"LINESTRING (121.0438232421875 14.573878288269043, 121.04385375976562 14.573860168457031)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5412323828,5407401840,0,"LINESTRING (121.04375457763672 14.5739164352417, 121.0438232421875 14.573878288269043)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5407401841,6534579848,0,"LINESTRING (121.04378509521484 14.573983192443848, 121.04303741455078 14.574488639831543)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,1,1,2,1,2,2,11
5407401841,5602714986,0,"LINESTRING (121.04386138916016 14.573939323425293, 121.04378509521484 14.573983192443848)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,1,2,1,2,2,3
5407401840,5412323828,0,"LINESTRING (121.04375457763672 14.5739164352417, 121.0438232421875 14.573878288269043)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5407401840,6534579849,0,"LINESTRING (121.04298400878906 14.574419021606445, 121.04375457763672 14.5739164352417)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579852,6534579850,0,"LINESTRING (121.04257202148438 14.574809074401855, 121.04254150390625 14.574779510498047)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579852,5321760851,0,"LINESTRING (121.04257202148438 14.574809074401855, 121.04244995117188 14.57489013671875)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579852,6835930886,0,"LINESTRING (121.04269409179688 14.574719429016113, 121.04257202148438 14.574809074401855)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579850,6534579851,0,"LINESTRING (121.04254150390625 14.574779510498047, 121.04251861572266 14.574746131896973)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579850,6534579852,0,"LINESTRING (121.04257202148438 14.574809074401855, 121.04254150390625 14.574779510498047)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
5321760851,6534579856,0,"LINESTRING (121.04244995117188 14.57489013671875, 121.04225158691406 14.575035095214844)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5321760851,6534579852,0,"LINESTRING (121.04257202148438 14.574809074401855, 121.04244995117188 14.57489013671875)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5321760851,8377554166,0,"LINESTRING (121.0425033569336 14.574969291687012, 121.04244995117188 14.57489013671875)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6835930886,6534579852,0,"LINESTRING (121.04269409179688 14.574719429016113, 121.04257202148438 14.574809074401855)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6835930886,11702254007,0,"LINESTRING (121.0427017211914 14.574712753295898, 121.04269409179688 14.574719429016113)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579851,11702254028,0,"LINESTRING (121.04251861572266 14.574746131896973, 121.04254150390625 14.574731826782227)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579851,6534579850,0,"LINESTRING (121.04254150390625 14.574779510498047, 121.04251861572266 14.574746131896973)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579851,11702254016,0,"LINESTRING (121.04240417480469 14.574831008911133, 121.04251861572266 14.574746131896973)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11702254028,7741335663,0,"LINESTRING (121.04254150390625 14.574731826782227, 121.04264831542969 14.574649810791016)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11702254028,6534579851,0,"LINESTRING (121.04251861572266 14.574746131896973, 121.04254150390625 14.574731826782227)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11702254028,8531288027,0,"LINESTRING (121.04251098632812 14.574694633483887, 121.04254150390625 14.574731826782227)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11702254016,6534579851,0,"LINESTRING (121.04240417480469 14.574831008911133, 121.04251861572266 14.574746131896973)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11702254016,11702254015,0,"LINESTRING (121.04240417480469 14.574831008911133, 121.04236602783203 14.574787139892578)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11702254016,6534579855,0,"LINESTRING (121.04220581054688 14.57497501373291, 121.04240417480469 14.574831008911133)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579856,6534579855,0,"LINESTRING (121.04225158691406 14.575035095214844, 121.04220581054688 14.57497501373291)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,2,2,4,2,3,3,0
6534579856,476288482,0,"LINESTRING (121.04225158691406 14.575035095214844, 121.0422134399414 14.575060844421387)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579856,5321760851,0,"LINESTRING (121.04244995117188 14.57489013671875, 121.04225158691406 14.575035095214844)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579855,11702254016,0,"LINESTRING (121.04220581054688 14.57497501373291, 121.04240417480469 14.574831008911133)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
